"top_category","top_slug","subcategory","subcategory_slug","final_category","final_category_slug","collection_title","collection_handle","collection_url","browse_page_handle","browse_page_url","is_flat_category"
"Software","software","Pre-employment Testing Software","pre-employment-testing-software","Pre-employment Testing Software","pre-employment-testing-software","Pre-employment Testing Software","pre-employment-testing-software","/collections/pre-employment-testing-software","software","/pages/software","True"
"Software","software","Presentation Software","presentation-software","Presentation Software","presentation-software","Presentation Software","presentation-software","/collections/presentation-software","software","/pages/software","True"
"Software","software","Preventive Maintenance Software","preventive-maintenance-software","Preventive Maintenance Software","preventive-maintenance-software","Preventive Maintenance Software","preventive-maintenance-software","/collections/preventive-maintenance-software","software","/pages/software","True"
"Software","software","Pricing Optimization Software","pricing-optimization-software","Pricing Optimization Software","pricing-optimization-software","Pricing Optimization Software","pricing-optimization-software","/collections/pricing-optimization-software","software","/pages/software","True"
"Software","software","Primary Care EHR Software","primary-care-ehr-software","Primary Care EHR Software","primary-care-ehr-software","Primary Care EHR Software","primary-care-ehr-software","/collections/primary-care-ehr-software","software","/pages/software","True"
"Software","software","Print Estimating Software","print-estimating-software","Print Estimating Software","print-estimating-software","Print Estimating Software","print-estimating-software","/collections/print-estimating-software","software","/pages/software","True"
"Software","software","Print Management Software","print-management-software","Print Management Software","print-management-software","Print Management Software","print-management-software","/collections/print-management-software","software","/pages/software","True"
"Software","software","Privileged Access Management Software","privileged-access-management-software","Privileged Access Management Software","privileged-access-management-software","Privileged Access Management Software","privileged-access-management-software","/collections/privileged-access-management-software","software","/pages/software","True"
"Software","software","Proctoring Software","proctoring-software","Proctoring Software","proctoring-software","Proctoring Software","proctoring-software","/collections/proctoring-software","software","/pages/software","True"
"Software","software","Procure to Pay Software","procure-to-pay-software","Procure to Pay Software","procure-to-pay-software","Procure to Pay Software","procure-to-pay-software","/collections/procure-to-pay-software","software","/pages/software","True"
"Software","software","Procurement Software","procurement-software","Procurement Software","procurement-software","Procurement Software","procurement-software","/collections/procurement-software","software","/pages/software","True"
"Software","software","Product Analytics Software","product-analytics-software","Product Analytics Software","product-analytics-software","Product Analytics Software","product-analytics-software","/collections/product-analytics-software","software","/pages/software","True"
"Software","software","Product Configurator Software","product-configurator-software","Product Configurator Software","product-configurator-software","Product Configurator Software","product-configurator-software","/collections/product-configurator-software","software","/pages/software","True"
"Software","software","Product Data Management Software","product-data-management-software","Product Data Management Software","product-data-management-software","Product Data Management Software","product-data-management-software","/collections/product-data-management-software","software","/pages/software","True"
"Software","software","Product Information Management (PIM) Systems","product-information-management-pim-systems","Product Information Management (PIM) Systems","product-information-management-pim-systems","Product Information Management (PIM) Systems","product-information-management-pim-systems","/collections/product-information-management-pim-systems","software","/pages/software","True"
"Software","software","Product Lifecycle Management Software","product-lifecycle-management-software","Product Lifecycle Management Software","product-lifecycle-management-software","Product Lifecycle Management Software","product-lifecycle-management-software","/collections/product-lifecycle-management-software","software","/pages/software","True"
"Software","software","Product Management Software","product-management-software","Product Management Software","product-management-software","Product Management Software","product-management-software","/collections/product-management-software","software","/pages/software","True"
"Software","software","Product Roadmap Software","product-roadmap-software","Product Roadmap Software","product-roadmap-software","Product Roadmap Software","product-roadmap-software","/collections/product-roadmap-software","software","/pages/software","True"
"Software","software","Production Scheduling Software","production-scheduling-software","Production Scheduling Software","production-scheduling-software","Production Scheduling Software","production-scheduling-software","/collections/production-scheduling-software","software","/pages/software","True"
"Software","software","Productivity Software","productivity-software","Productivity Software","productivity-software","Productivity Software","productivity-software","/collections/productivity-software","software","/pages/software","True"
"Software","software","Professional Services Automation Software","professional-services-automation-software","Professional Services Automation Software","professional-services-automation-software","Professional Services Automation Software","professional-services-automation-software","/collections/professional-services-automation-software","software","/pages/software","True"
"Software","software","Project Accounting Software","project-accounting-software","Project Accounting Software","project-accounting-software","Project Accounting Software","project-accounting-software","/collections/project-accounting-software","software","/pages/software","True"
"Software","software","Project Management Software","project-management-software","Project Management Software","project-management-software","Project Management Software","project-management-software","/collections/project-management-software","software","/pages/software","True"
"Software","software","Project Planning Software","project-planning-software","Project Planning Software","project-planning-software","Project Planning Software","project-planning-software","/collections/project-planning-software","software","/pages/software","True"
"Software","software","Project Portfolio Management Software","project-portfolio-management-software","Project Portfolio Management Software","project-portfolio-management-software","Project Portfolio Management Software","project-portfolio-management-software","/collections/project-portfolio-management-software","software","/pages/software","True"
"Software","software","Project Tracking Software","project-tracking-software","Project Tracking Software","project-tracking-software","Project Tracking Software","project-tracking-software","/collections/project-tracking-software","software","/pages/software","True"
"Software","software","Proofreading Software","proofreading-software","Proofreading Software","proofreading-software","Proofreading Software","proofreading-software","/collections/proofreading-software","software","/pages/software","True"
"Software","software","Property and Casualty (P&C) Insurance Software","property-and-casualty-pc-insurance-software","Property and Casualty (P&C) Insurance Software","property-and-casualty-pc-insurance-software","Property and Casualty (P&C) Insurance Software","property-and-casualty-pc-insurance-software","/collections/property-and-casualty-pc-insurance-software","software","/pages/software","True"
"Software","software","Property Management Accounting Software","property-management-accounting-software","Property Management Accounting Software","property-management-accounting-software","Property Management Accounting Software","property-management-accounting-software","/collections/property-management-accounting-software","software","/pages/software","True"
"Software","software","Property Management Software","property-management-software","Property Management Software","property-management-software","Property Management Software","property-management-software","/collections/property-management-software","software","/pages/software","True"
"Software","software","Proposal Management Software","proposal-management-software","Proposal Management Software","proposal-management-software","Proposal Management Software","proposal-management-software","/collections/proposal-management-software","software","/pages/software","True"
"Software","software","Prototyping Software","prototyping-software","Prototyping Software","prototyping-software","Prototyping Software","prototyping-software","/collections/prototyping-software","software","/pages/software","True"
"Software","software","Psychiatry Electronic Medical Records Software","psychiatry-electronic-medical-records-software","Psychiatry Electronic Medical Records Software","psychiatry-electronic-medical-records-software","Psychiatry Electronic Medical Records Software","psychiatry-electronic-medical-records-software","/collections/psychiatry-electronic-medical-records-software","software","/pages/software","True"
"Software","software","Public Relations Software","public-relations-software","Public Relations Software","public-relations-software","Public Relations Software","public-relations-software","/collections/public-relations-software","software","/pages/software","True"
"Software","software","Public Transportation Software","public-transportation-software","Public Transportation Software","public-transportation-software","Public Transportation Software","public-transportation-software","/collections/public-transportation-software","software","/pages/software","True"
"Software","software","Public Works Software","public-works-software","Public Works Software","public-works-software","Public Works Software","public-works-software","/collections/public-works-software","software","/pages/software","True"
"Software","software","Publishing and Subscriptions Software","publishing-and-subscriptions-software","Publishing and Subscriptions Software","publishing-and-subscriptions-software","Publishing and Subscriptions Software","publishing-and-subscriptions-software","/collections/publishing-and-subscriptions-software","software","/pages/software","True"
"Software","software","Punch List Software","punch-list-software","Punch List Software","punch-list-software","Punch List Software","punch-list-software","/collections/punch-list-software","software","/pages/software","True"
"Software","software","Purchasing Software","purchasing-software","Purchasing Software","purchasing-software","Purchasing Software","purchasing-software","/collections/purchasing-software","software","/pages/software","True"
"Software","software","Push Notifications Software","push-notifications-software","Push Notifications Software","push-notifications-software","Push Notifications Software","push-notifications-software","/collections/push-notifications-software","software","/pages/software","True"
"Software","software","Qualitative Data Analysis Software","qualitative-data-analysis-software","Qualitative Data Analysis Software","qualitative-data-analysis-software","Qualitative Data Analysis Software","qualitative-data-analysis-software","/collections/qualitative-data-analysis-software","software","/pages/software","True"
"Software","software","Quality Management System","quality-management-system","Quality Management System","quality-management-system","Quality Management System","quality-management-system","/collections/quality-management-system","software","/pages/software","True"
"Software","software","Quoting Software","quoting-software","Quoting Software","quoting-software","Quoting Software","quoting-software","/collections/quoting-software","software","/pages/software","True"
"Software","software","Radiology Software","radiology-software","Radiology Software","radiology-software","Radiology Software","radiology-software","/collections/radiology-software","software","/pages/software","True"
"Software","software","RDBMS Software","rdbms-software","RDBMS Software","rdbms-software","RDBMS Software","rdbms-software","/collections/rdbms-software","software","/pages/software","True"
"Software","software","Real Estate Accounting Software","real-estate-accounting-software","Real Estate Accounting Software","real-estate-accounting-software","Real Estate Accounting Software","real-estate-accounting-software","/collections/real-estate-accounting-software","software","/pages/software","True"
"Software","software","Real Estate Agency Software","real-estate-agency-software","Real Estate Agency Software","real-estate-agency-software","Real Estate Agency Software","real-estate-agency-software","/collections/real-estate-agency-software","software","/pages/software","True"
"Software","software","Real Estate CMA Software","real-estate-cma-software","Real Estate CMA Software","real-estate-cma-software","Real Estate CMA Software","real-estate-cma-software","/collections/real-estate-cma-software","software","/pages/software","True"
"Software","software","Real Estate CRM Software","real-estate-crm-software","Real Estate CRM Software","real-estate-crm-software","Real Estate CRM Software","real-estate-crm-software","/collections/real-estate-crm-software","software","/pages/software","True"
"Software","software","Real Estate Property Management Software","real-estate-property-management-software","Real Estate Property Management Software","real-estate-property-management-software","Real Estate Property Management Software","real-estate-property-management-software","/collections/real-estate-property-management-software","software","/pages/software","True"
"Software","software","Real Estate Transaction Management Software","real-estate-transaction-management-software","Real Estate Transaction Management Software","real-estate-transaction-management-software","Real Estate Transaction Management Software","real-estate-transaction-management-software","/collections/real-estate-transaction-management-software","software","/pages/software","True"
"Software","software","Recruiting Agency Software","recruiting-agency-software","Recruiting Agency Software","recruiting-agency-software","Recruiting Agency Software","recruiting-agency-software","/collections/recruiting-agency-software","software","/pages/software","True"
"Software","software","Recruiting Software","recruiting-software","Recruiting Software","recruiting-software","Recruiting Software","recruiting-software","/collections/recruiting-software","software","/pages/software","True"
"Software","software","Recruitment Marketing Platforms","recruitment-marketing-platforms","Recruitment Marketing Platforms","recruitment-marketing-platforms","Recruitment Marketing Platforms","recruitment-marketing-platforms","/collections/recruitment-marketing-platforms","software","/pages/software","True"
"Software","software","Recurring Billing Software","recurring-billing-software","Recurring Billing Software","recurring-billing-software","Recurring Billing Software","recurring-billing-software","/collections/recurring-billing-software","software","/pages/software","True"
"Software","software","Recycling Software","recycling-software","Recycling Software","recycling-software","Recycling Software","recycling-software","/collections/recycling-software","software","/pages/software","True"
"Software","software","Reference Check Software","reference-check-software","Reference Check Software","reference-check-software","Reference Check Software","reference-check-software","/collections/reference-check-software","software","/pages/software","True"
"Software","software","Referral Software","referral-software","Referral Software","referral-software","Referral Software","referral-software","/collections/referral-software","software","/pages/software","True"
"Software","software","Registration Software","registration-software","Registration Software","registration-software","Registration Software","registration-software","/collections/registration-software","software","/pages/software","True"
"Software","software","Relocation Software","relocation-software","Relocation Software","relocation-software","Relocation Software","relocation-software","/collections/relocation-software","software","/pages/software","True"
"Software","software","Remodeling Estimating Software","remodeling-estimating-software","Remodeling Estimating Software","remodeling-estimating-software","Remodeling Estimating Software","remodeling-estimating-software","/collections/remodeling-estimating-software","software","/pages/software","True"
"Software","software","Remote Desktop Software","remote-desktop-software","Remote Desktop Software","remote-desktop-software","Remote Desktop Software","remote-desktop-software","/collections/remote-desktop-software","software","/pages/software","True"
"Software","software","Remote Monitoring and Management Software","remote-monitoring-and-management-software","Remote Monitoring and Management Software","remote-monitoring-and-management-software","Remote Monitoring and Management Software","remote-monitoring-and-management-software","/collections/remote-monitoring-and-management-software","software","/pages/software","True"
"Software","software","Remote Patient Monitoring Software","remote-patient-monitoring-software","Remote Patient Monitoring Software","remote-patient-monitoring-software","Remote Patient Monitoring Software","remote-patient-monitoring-software","/collections/remote-patient-monitoring-software","software","/pages/software","True"
"Software","software","Remote Support Software","remote-support-software","Remote Support Software","remote-support-software","Remote Support Software","remote-support-software","/collections/remote-support-software","software","/pages/software","True"
"Software","software","Remote Work Software","remote-work-software","Remote Work Software","remote-work-software","Remote Work Software","remote-work-software","/collections/remote-work-software","software","/pages/software","True"
"Software","software","Rental Software","rental-software","Rental Software","rental-software","Rental Software","rental-software","/collections/rental-software","software","/pages/software","True"
"Software","software","Reporting Tools","reporting-tools","Reporting Tools","reporting-tools","Reporting Tools","reporting-tools","/collections/reporting-tools","software","/pages/software","True"
"Software","software","Reputation Management Software","reputation-management-software","Reputation Management Software","reputation-management-software","Reputation Management Software","reputation-management-software","/collections/reputation-management-software","software","/pages/software","True"
"Software","software","Requirements Management Software","requirements-management-software","Requirements Management Software","requirements-management-software","Requirements Management Software","requirements-management-software","/collections/requirements-management-software","software","/pages/software","True"
"Software","software","Reservations Software","reservations-software","Reservations Software","reservations-software","Reservations Software","reservations-software","/collections/reservations-software","software","/pages/software","True"
"Software","software","Residential Construction Estimating Software","residential-construction-estimating-software","Residential Construction Estimating Software","residential-construction-estimating-software","Residential Construction Estimating Software","residential-construction-estimating-software","/collections/residential-construction-estimating-software","software","/pages/software","True"
"Software","software","Resource Management Software","resource-management-software","Resource Management Software","resource-management-software","Resource Management Software","resource-management-software","/collections/resource-management-software","software","/pages/software","True"
"Software","software","Restaurant Management Software","restaurant-management-software","Restaurant Management Software","restaurant-management-software","Restaurant Management Software","restaurant-management-software","/collections/restaurant-management-software","software","/pages/software","True"
"Software","software","SaaS Management Software","saas-management-software","SaaS Management Software","saas-management-software","SaaS Management Software","saas-management-software","/collections/saas-management-software","software","/pages/software","True"
"Software","software","Safety Management Software","safety-management-software","Safety Management Software","safety-management-software","Safety Management Software","safety-management-software","/collections/safety-management-software","software","/pages/software","True"
"Software","software","Sales Coaching Software","sales-coaching-software","Sales Coaching Software","sales-coaching-software","Sales Coaching Software","sales-coaching-software","/collections/sales-coaching-software","software","/pages/software","True"
"Software","software","Sales Content Management Software","sales-content-management-software","Sales Content Management Software","sales-content-management-software","Sales Content Management Software","sales-content-management-software","/collections/sales-content-management-software","software","/pages/software","True"
"Software","software","Sales Enablement Tool","sales-enablement-tool","Sales Enablement Tool","sales-enablement-tool","Sales Enablement Tool","sales-enablement-tool","/collections/sales-enablement-tool","software","/pages/software","True"
"Software","software","Sales Engagement Platform Software","sales-engagement-platform-software","Sales Engagement Platform Software","sales-engagement-platform-software","Sales Engagement Platform Software","sales-engagement-platform-software","/collections/sales-engagement-platform-software","software","/pages/software","True"
"Software","software","Sales Force Automation Software","sales-force-automation-software","Sales Force Automation Software","sales-force-automation-software","Sales Force Automation Software","sales-force-automation-software","/collections/sales-force-automation-software","software","/pages/software","True"
"Software","software","Sales Forecasting Software","sales-forecasting-software","Sales Forecasting Software","sales-forecasting-software","Sales Forecasting Software","sales-forecasting-software","/collections/sales-forecasting-software","software","/pages/software","True"
"Software","software","Sales Intelligence Tools","sales-intelligence-tools","Sales Intelligence Tools","sales-intelligence-tools","Sales Intelligence Tools","sales-intelligence-tools","/collections/sales-intelligence-tools","software","/pages/software","True"
"Software","software","Sales Performance Management Software","sales-performance-management-software","Sales Performance Management Software","sales-performance-management-software","Sales Performance Management Software","sales-performance-management-software","/collections/sales-performance-management-software","software","/pages/software","True"
"Software","software","Sales Tax Software","sales-tax-software","Sales Tax Software","sales-tax-software","Sales Tax Software","sales-tax-software","/collections/sales-tax-software","software","/pages/software","True"
"Software","software","Sales Tracking Software","sales-tracking-software","Sales Tracking Software","sales-tracking-software","Sales Tracking Software","sales-tracking-software","/collections/sales-tracking-software","software","/pages/software","True"
"Software","software","Salon Software","salon-software","Salon Software","salon-software","Salon Software","salon-software","/collections/salon-software","software","/pages/software","True"
"Software","software","SCADA Software","scada-software","SCADA Software","scada-software","SCADA Software","scada-software","/collections/scada-software","software","/pages/software","True"
"Software","software","Scheduling Software","scheduling-software","Scheduling Software","scheduling-software","Scheduling Software","scheduling-software","/collections/scheduling-software","software","/pages/software","True"
"Software","software","Scholarship Management Software","scholarship-management-software","Scholarship Management Software","scholarship-management-software","Scholarship Management Software","scholarship-management-software","/collections/scholarship-management-software","software","/pages/software","True"
"Software","software","School Accounting Software","school-accounting-software","School Accounting Software","school-accounting-software","School Accounting Software","school-accounting-software","/collections/school-accounting-software","software","/pages/software","True"
"Software","software","School Bus Routing Software","school-bus-routing-software","School Bus Routing Software","school-bus-routing-software","School Bus Routing Software","school-bus-routing-software","/collections/school-bus-routing-software","software","/pages/software","True"
"Software","software","School Facilities Management","school-facilities-management","School Facilities Management","school-facilities-management","School Facilities Management","school-facilities-management","/collections/school-facilities-management","software","/pages/software","True"
"Software","software","School Management Software","school-management-software","School Management Software","school-management-software","School Management Software","school-management-software","/collections/school-management-software","software","/pages/software","True"
"Software","software","Screen Recording Software","screen-recording-software","Screen Recording Software","screen-recording-software","Screen Recording Software","screen-recording-software","/collections/screen-recording-software","software","/pages/software","True"
"Software","software","Screen Sharing Software","screen-sharing-software","Screen Sharing Software","screen-sharing-software","Screen Sharing Software","screen-sharing-software","/collections/screen-sharing-software","software","/pages/software","True"
"Software","software","Screenwriting Software","screenwriting-software","Screenwriting Software","screenwriting-software","Screenwriting Software","screenwriting-software","/collections/screenwriting-software","software","/pages/software","True"
"Software","software","Scrum Software","scrum-software","Scrum Software","scrum-software","Scrum Software","scrum-software","/collections/scrum-software","software","/pages/software","True"
"Software","software","Secure Email Gateway Software","secure-email-gateway-software","Secure Email Gateway Software","secure-email-gateway-software","Secure Email Gateway Software","secure-email-gateway-software","/collections/secure-email-gateway-software","software","/pages/software","True"
"Software","software","Security Awareness Training Software","security-awareness-training-software","Security Awareness Training Software","security-awareness-training-software","Security Awareness Training Software","security-awareness-training-software","/collections/security-awareness-training-software","software","/pages/software","True"
"Software","software","Security Orchestration Automation and Response (SOAR) Software","security-orchestration-automation-and-response-soar-software","Security Orchestration Automation and Response (SOAR) Software","security-orchestration-automation-and-response-soar-software","Security Orchestration Automation and Response (SOAR) Software","security-orchestration-automation-and-response-soar-software","/collections/security-orchestration-automation-and-response-soar-software","software","/pages/software","True"
"Software","software","Security System Installer Software","security-system-installer-software","Security System Installer Software","security-system-installer-software","Security System Installer Software","security-system-installer-software","/collections/security-system-installer-software","software","/pages/software","True"
"Software","software","Self Storage Software","self-storage-software","Self Storage Software","self-storage-software","Self Storage Software","self-storage-software","/collections/self-storage-software","software","/pages/software","True"
"Software","software","Self-Service Password Reset (SSPR) Software","self-service-password-reset-sspr-software","Self-Service Password Reset (SSPR) Software","self-service-password-reset-sspr-software","Self-Service Password Reset (SSPR) Software","self-service-password-reset-sspr-software","/collections/self-service-password-reset-sspr-software","software","/pages/software","True"
"Software","software","SEO Software","seo-software","SEO Software","seo-software","SEO Software","seo-software","/collections/seo-software","software","/pages/software","True"
"Software","software","Server Backup Software","server-backup-software","Server Backup Software","server-backup-software","Server Backup Software","server-backup-software","/collections/server-backup-software","software","/pages/software","True"
"Software","software","Server Management Software","server-management-software","Server Management Software","server-management-software","Server Management Software","server-management-software","/collections/server-management-software","software","/pages/software","True"
"Software","software","Server Monitoring Software","server-monitoring-software","Server Monitoring Software","server-monitoring-software","Server Monitoring Software","server-monitoring-software","/collections/server-monitoring-software","software","/pages/software","True"
"Software","software","Service Desk Software","service-desk-software","Service Desk Software","service-desk-software","Service Desk Software","service-desk-software","/collections/service-desk-software","software","/pages/software","True"
"Software","software","Service Dispatch Software","service-dispatch-software","Service Dispatch Software","service-dispatch-software","Service Dispatch Software","service-dispatch-software","/collections/service-dispatch-software","software","/pages/software","True"
"Software","software","Shipment Tracking Software","shipment-tracking-software","Shipment Tracking Software","shipment-tracking-software","Shipment Tracking Software","shipment-tracking-software","/collections/shipment-tracking-software","software","/pages/software","True"
"Software","software","Shipping Software","shipping-software","Shipping Software","shipping-software","Shipping Software","shipping-software","/collections/shipping-software","software","/pages/software","True"
"Software","software","Shopping Cart Software","shopping-cart-software","Shopping Cart Software","shopping-cart-software","Shopping Cart Software","shopping-cart-software","/collections/shopping-cart-software","software","/pages/software","True"
"Software","software","SIEM Software","siem-software","SIEM Software","siem-software","SIEM Software","siem-software","/collections/siem-software","software","/pages/software","True"
"Software","software","Simulation Software","simulation-software","Simulation Software","simulation-software","Simulation Software","simulation-software","/collections/simulation-software","software","/pages/software","True"
"Software","software","Single Sign On (SSO) Software","single-sign-on-sso-software","Single Sign On (SSO) Software","single-sign-on-sso-software","Single Sign On (SSO) Software","single-sign-on-sso-software","/collections/single-sign-on-sso-software","software","/pages/software","True"
"Software","software","Small Business CRM Software","small-business-crm-software","Small Business CRM Software","small-business-crm-software","Small Business CRM Software","small-business-crm-software","/collections/small-business-crm-software","software","/pages/software","True"
"Software","software","Small Business Loyalty Programs Software","small-business-loyalty-programs-software","Small Business Loyalty Programs Software","small-business-loyalty-programs-software","Small Business Loyalty Programs Software","small-business-loyalty-programs-software","/collections/small-business-loyalty-programs-software","software","/pages/software","True"
"Software","software","Small Business Manufacturing Software","small-business-manufacturing-software","Small Business Manufacturing Software","small-business-manufacturing-software","Small Business Manufacturing Software","small-business-manufacturing-software","/collections/small-business-manufacturing-software","software","/pages/software","True"
"Software","software","Small Business Payroll Software","small-business-payroll-software","Small Business Payroll Software","small-business-payroll-software","Small Business Payroll Software","small-business-payroll-software","/collections/small-business-payroll-software","software","/pages/software","True"
"Software","software","SMS Marketing Software","sms-marketing-software","SMS Marketing Software","sms-marketing-software","SMS Marketing Software","sms-marketing-software","/collections/sms-marketing-software","software","/pages/software","True"
"Software","software","SMS Survey Software","sms-survey-software","SMS Survey Software","sms-survey-software","SMS Survey Software","sms-survey-software","/collections/sms-survey-software","software","/pages/software","True"
"Software","software","Social CRM Tools","social-crm-tools","Social CRM Tools","social-crm-tools","Social CRM Tools","social-crm-tools","/collections/social-crm-tools","software","/pages/software","True"
"Software","software","Social Listening Tools","social-listening-tools","Social Listening Tools","social-listening-tools","Social Listening Tools","social-listening-tools","/collections/social-listening-tools","software","/pages/software","True"
"Software","software","Social Media Analytics Tools","social-media-analytics-tools","Social Media Analytics Tools","social-media-analytics-tools","Social Media Analytics Tools","social-media-analytics-tools","/collections/social-media-analytics-tools","software","/pages/software","True"
"Software","software","Social Media Management Software","social-media-management-software","Social Media Management Software","social-media-management-software","Social Media Management Software","social-media-management-software","/collections/social-media-management-software","software","/pages/software","True"
"Software","software","Social Media Marketing Software","social-media-marketing-software","Social Media Marketing Software","social-media-marketing-software","Social Media Marketing Software","social-media-marketing-software","/collections/social-media-marketing-software","software","/pages/software","True"
"Software","software","Social Media Monitoring Software","social-media-monitoring-software","Social Media Monitoring Software","social-media-monitoring-software","Social Media Monitoring Software","social-media-monitoring-software","/collections/social-media-monitoring-software","software","/pages/software","True"
"Software","software","Social Networking Software","social-networking-software","Social Networking Software","social-networking-software","Social Networking Software","social-networking-software","/collections/social-networking-software","software","/pages/software","True"
"Software","software","Social Selling Software","social-selling-software","Social Selling Software","social-selling-software","Social Selling Software","social-selling-software","/collections/social-selling-software","software","/pages/software","True"
"Software","software","Social Work Case Management Software","social-work-case-management-software","Social Work Case Management Software","social-work-case-management-software","Social Work Case Management Software","social-work-case-management-software","/collections/social-work-case-management-software","software","/pages/software","True"
"Software","software","Softphone Software","softphone-software","Softphone Software","softphone-software","Softphone Software","softphone-software","/collections/softphone-software","software","/pages/software","True"
"Software","software","Solar Software","solar-software","Solar Software","solar-software","Solar Software","solar-software","/collections/solar-software","software","/pages/software","True"
"Software","software","Source Code Management Software","source-code-management-software","Source Code Management Software","source-code-management-software","Source Code Management Software","source-code-management-software","/collections/source-code-management-software","software","/pages/software","True"
"Software","software","Sourcing Software","sourcing-software","Sourcing Software","sourcing-software","Sourcing Software","sourcing-software","/collections/sourcing-software","software","/pages/software","True"
"Software","software","Spa Software","spa-software","Spa Software","spa-software","Spa Software","spa-software","/collections/spa-software","software","/pages/software","True"
"Software","software","Space Management Software","space-management-software","Space Management Software","space-management-software","Space Management Software","space-management-software","/collections/space-management-software","software","/pages/software","True"
"Software","software","Speech Analytics Software","speech-analytics-software","Speech Analytics Software","speech-analytics-software","Speech Analytics Software","speech-analytics-software","/collections/speech-analytics-software","software","/pages/software","True"
"Software","software","Speech Recognition Software","speech-recognition-software","Speech Recognition Software","speech-recognition-software","Speech Recognition Software","speech-recognition-software","/collections/speech-recognition-software","software","/pages/software","True"
"Software","software","Speech Therapy Software","speech-therapy-software","Speech Therapy Software","speech-therapy-software","Speech Therapy Software","speech-therapy-software","/collections/speech-therapy-software","software","/pages/software","True"
"Software","software","Spend Management Software","spend-management-software","Spend Management Software","spend-management-software","Spend Management Software","spend-management-software","/collections/spend-management-software","software","/pages/software","True"
"Software","software","Sports League Software","sports-league-software","Sports League Software","sports-league-software","Sports League Software","sports-league-software","/collections/sports-league-software","software","/pages/software","True"
"Software","software","Spreadsheet Software","spreadsheet-software","Spreadsheet Software","spreadsheet-software","Spreadsheet Software","spreadsheet-software","/collections/spreadsheet-software","software","/pages/software","True"
"Software","software","Staffing Agency Software","staffing-agency-software","Staffing Agency Software","staffing-agency-software","Staffing Agency Software","staffing-agency-software","/collections/staffing-agency-software","software","/pages/software","True"
"Software","software","Static Application Security Testing (SAST) Software","static-application-security-testing-sast-software","Static Application Security Testing (SAST) Software","static-application-security-testing-sast-software","Static Application Security Testing (SAST) Software","static-application-security-testing-sast-software","/collections/static-application-security-testing-sast-software","software","/pages/software","True"
"Software","software","Statistical Analysis Software","statistical-analysis-software","Statistical Analysis Software","statistical-analysis-software","Statistical Analysis Software","statistical-analysis-software","/collections/statistical-analysis-software","software","/pages/software","True"
"Software","software","Statistical Process Control (SPC) Software","statistical-process-control-spc-software","Statistical Process Control (SPC) Software","statistical-process-control-spc-software","Statistical Process Control (SPC) Software","statistical-process-control-spc-software","/collections/statistical-process-control-spc-software","software","/pages/software","True"
"Software","software","Stock Portfolio Management Software","stock-portfolio-management-software","Stock Portfolio Management Software","stock-portfolio-management-software","Stock Portfolio Management Software","stock-portfolio-management-software","/collections/stock-portfolio-management-software","software","/pages/software","True"
"Software","software","Store Locator Software","store-locator-software","Store Locator Software","store-locator-software","Store Locator Software","store-locator-software","/collections/store-locator-software","software","/pages/software","True"
"Software","software","Strategic Planning Software","strategic-planning-software","Strategic Planning Software","strategic-planning-software","Strategic Planning Software","strategic-planning-software","/collections/strategic-planning-software","software","/pages/software","True"
"Software","software","Student Engagement Platform","student-engagement-platform","Student Engagement Platform","student-engagement-platform","Student Engagement Platform","student-engagement-platform","/collections/student-engagement-platform","software","/pages/software","True"
"Software","software","Student Information Systems (SIS)","student-information-systems-sis","Student Information Systems (SIS)","student-information-systems-sis","Student Information Systems (SIS)","student-information-systems-sis","/collections/student-information-systems-sis","software","/pages/software","True"
"Software","software","Subcontractor Software","subcontractor-software","Subcontractor Software","subcontractor-software","Subcontractor Software","subcontractor-software","/collections/subcontractor-software","software","/pages/software","True"
"Software","software","Subscription Management Software","subscription-management-software","Subscription Management Software","subscription-management-software","Subscription Management Software","subscription-management-software","/collections/subscription-management-software","software","/pages/software","True"
"Software","software","Substance Abuse EMR Software","substance-abuse-emr-software","Substance Abuse EMR Software","substance-abuse-emr-software","Substance Abuse EMR Software","substance-abuse-emr-software","/collections/substance-abuse-emr-software","software","/pages/software","True"
"Software","software","Succession Planning Software","succession-planning-software","Succession Planning Software","succession-planning-software","Succession Planning Software","succession-planning-software","/collections/succession-planning-software","software","/pages/software","True"
"Software","software","Supply Chain Management Software","supply-chain-management-software","Supply Chain Management Software","supply-chain-management-software","Supply Chain Management Software","supply-chain-management-software","/collections/supply-chain-management-software","software","/pages/software","True"
"Software","software","Survey Tools","survey-tools","Survey Tools","survey-tools","Survey Tools","survey-tools","/collections/survey-tools","software","/pages/software","True"
"Software","software","Sustainability Software","sustainability-software","Sustainability Software","sustainability-software","Sustainability Software","sustainability-software","/collections/sustainability-software","software","/pages/software","True"
"Software","software","Swim School Software","swim-school-software","Swim School Software","swim-school-software","Swim School Software","swim-school-software","/collections/swim-school-software","software","/pages/software","True"
"Software","software","Takeoff Software","takeoff-software","Takeoff Software","takeoff-software","Takeoff Software","takeoff-software","/collections/takeoff-software","software","/pages/software","True"
"Software","software","Talent Management System","talent-management-system","Talent Management System","talent-management-system","Talent Management System","talent-management-system","/collections/talent-management-system","software","/pages/software","True"
"Software","software","Task Management Software","task-management-software","Task Management Software","task-management-software","Task Management Software","task-management-software","/collections/task-management-software","software","/pages/software","True"
