"product_id","graphql_id","title","handle","vendor","status","online_store_url","metafield_type","metafield_url","normalized_metafield_url","url_status","http_status","final_url","final_domain","redirect_count","official_website_assessment","landing_type","page_title","heading","failure_reason","notes"
"9120313344239","gid://shopify/Product/9120313344239","Lucidworks (AI for intelligent search and discovery)","lucidworks-search-ai","Lucidworks","ACTIVE","","url","https://lucidworks.com/","https://lucidworks.com/","unreachable","403","https://lucidworks.com/","lucidworks.com","0","likely_official_website","unreachable","Just a moment...","Checking your browser...","http_403","title_token_matches:1 | vendor_token_matches:1 | http_403"
"9120313377007","gid://shopify/Product/9120313377007","Yext (AI for search and knowledge management)","yext-search-ai","Yext","ACTIVE","","url","https://www.yext.com/","https://www.yext.com/","working","200","https://www.yext.com/","yext.com","0","likely_official_website","product_page","Create and deliver content to any channel | Yext","Be visible everywhere customers search","","title_token_matches:3 | vendor_token_matches:1"
"9120313442543","gid://shopify/Product/9120313442543","Swiftype (AI for site search optimization)","swiftype-search-ai","Swiftype (Elastic)","ACTIVE","","url","https://swiftype.com/","https://swiftype.com/","working","200","https://swiftype.com/","swiftype.com","0","likely_official_website","product_page","Swiftype: Application Search, Site Search and Enterprise Search Platform","A powerful search experience for your website&mdash;without the learning curve.","","title_token_matches:4 | vendor_token_matches:1"
"9120313475311","gid://shopify/Product/9120313475311","Clerk.io (AI for e-commerce search and personalization)","clerk-io-search-ai","Clerk.io","ACTIVE","","url","https://www.clerk.io/","https://www.clerk.io/","working","200","https://www.clerk.io/","clerk.io","0","likely_official_website","product_page","Clerk.io | Cookieless Personalization Without Limitations","AI that makes your e-commerce more profitable","","title_token_matches:3 | vendor_token_matches:1"
"9120313508079","gid://shopify/Product/9120313508079","Klevu (AI for smart product search in retail)","klevu-search-ai","Klevu","ACTIVE","","url","https://www.klevu.com/","https://www.klevu.com/","working","200","https://www.klevu.com/","klevu.com","0","likely_official_website","product_page","Klevu Homepage - Klevu AI","Klevu is now Athos Commerce","","title_token_matches:1 | vendor_token_matches:1"
"9120313573615","gid://shopify/Product/9120313573615","Glean (AI for enterprise knowledge search)","glean-search-ai","Glean","ACTIVE","","url","https://www.glean.com/","https://www.glean.com/","working","200","https://www.glean.com/","glean.com","0","likely_official_website","product_page","Glean – Work AI that Works | Agents, Assistant & Search","Work AI that works for all","","title_token_matches:3 | vendor_token_matches:1"
"9122865021167","gid://shopify/Product/9122865021167","Darktrace (AI for autonomous cyber threat detection)","darktrace-security-ai","Darktrace","ACTIVE","","url","https://www.darktrace.com/","https://www.darktrace.com/","working","200","https://www.darktrace.com/","darktrace.com","0","likely_official_website","product_page","Darktrace | The Essential AI Cybersecurity Platform","Securing AI Starts","","title_token_matches:3 | vendor_token_matches:1"
"9122865152239","gid://shopify/Product/9122865152239","CrowdStrike Falcon (AI for endpoint security and threat response)","crowdstrike-falcon-security-ai","CrowdStrike","ACTIVE","","url","https://www.crowdstrike.com/en-us","https://www.crowdstrike.com/en-us","working","200","https://www.crowdstrike.com/en-us/","crowdstrike.com","1","likely_official_website","product_page","CrowdStrike: We Stop Breaches with AI-native Cybersecurity","The Agentic Security Platform. Unified and built to secure the AI revolution.","","redirected_1_time | title_token_matches:4 | vendor_token_matches:1"
"9122865185007","gid://shopify/Product/9122865185007","Sift (AI for fraud prevention in e-commerce)","sift-security-ai","Sift","ACTIVE","","url","https://sift.com/","https://sift.com/","working","200","https://sift.com/","sift.com","0","likely_official_website","product_page","Digital Fraud Prevention & Risk-Based Authentication | Sift","Stop Fraud Fast. Grow Revenue Faster.","","title_token_matches:3 | vendor_token_matches:1"
"9122865250543","gid://shopify/Product/9122865250543","Tessian (AI for email security and phishing prevention)","tessian-security-ai","Tessian","ACTIVE","","url","https://www.proofpoint.com/us/tessian-is-now-proofpoint","https://www.proofpoint.com/us/tessian-is-now-proofpoint","working","200","https://www.proofpoint.com/us/tessian-is-now-proofpoint","proofpoint.com","0","likely_official_website","product_page","Tessian is Now Proofpoint | Proofpoint US","Proofpoint Core Email Protection API and Adaptive Email DLP","","title_token_matches:3 | vendor_token_matches:1"
"9122865348847","gid://shopify/Product/9122865348847","Cybereason (AI for advanced threat detection and response)","cybereason-security-ai","Cybereason","ACTIVE","","url","https://www.cybereason.com/","https://www.cybereason.com/","working","200","https://www.cybereason.com/","cybereason.com","0","likely_official_website","product_page","Cybereason - AI-Driven XDR Platform | MDR | Retainers","LevelBlue Completes Cybereason Acquisition","","title_token_matches:2 | vendor_token_matches:1"
"9122865414383","gid://shopify/Product/9122865414383","FireEye Helix (AI for security operations and analytics)","fireeye-helix-security-ai","FireEye","ACTIVE","","url","https://www.trellix.com/","https://www.trellix.com/","unreachable","","","","0","unclear","unreachable","","","ECONNABORTED","ECONNABORTED"
"9122865512687","gid://shopify/Product/9122865512687","Splunk AI (AI for security information and event management)","splunk-ai-security-ai","Splunk","ACTIVE","","url","https://www.splunk.com/","https://www.splunk.com/","working","200","https://www.splunk.com/","splunk.com","0","likely_official_website","product_page","Splunk | The Key to Enterprise Resilience","Security and observability at enterprise scale","","title_token_matches:3 | vendor_token_matches:1"
"9122865578223","gid://shopify/Product/9122865578223","Palo Alto Networks Cortex (AI for network security analytics)","paloalto-cortex-security-ai","Palo Alto Networks","ACTIVE","","url","https://www.paloaltonetworks.com/cortex","https://www.paloaltonetworks.com/cortex","working","200","https://www.paloaltonetworks.com/cortex","paloaltonetworks.com","0","likely_official_website","product_page","Accelerate Your SecOps with Cortex - Palo Alto Networks","Step Inside the Future SOC","","title_token_matches:5 | vendor_token_matches:3"
"9122865709295","gid://shopify/Product/9122865709295","Zscaler AI (AI for cloud security and threat protection)","zscaler-ai-security-ai","Zscaler","ACTIVE","","url","https://www.zscaler.com/","https://www.zscaler.com/","working","200","https://www.zscaler.com/","zscaler.com","0","likely_official_website","product_page","Leading Cloud Enterprise Security Provider for Zero Trust","Join Us at Zenith Live 2026!","","title_token_matches:3 | vendor_token_matches:1"
"9122865774831","gid://shopify/Product/9122865774831","Vectra AI (AI for network threat detection and response)","vectra-ai-security-ai","Vectra","ACTIVE","","url","https://www.vectra.ai/","https://www.vectra.ai/","working","200","https://www.vectra.ai/","vectra.ai","0","likely_official_website","product_page","Vectra AI | Cybersecurity AI That Stops Attacks Others Can’t","Cyberattack resilience for the AI enterprise","","title_token_matches:2 | vendor_token_matches:1"
"9122865840367","gid://shopify/Product/9122865840367","Secureworks Taegis (AI for managed security services)","secureworks-taegis-security-ai","Secureworks","ACTIVE","","url","https://www.sophos.com/en-us","https://www.sophos.com/en-us","unreachable","","","","0","unclear","unreachable","","","ECONNABORTED","ECONNABORTED"
"9122865938671","gid://shopify/Product/9122865938671","Exabeam (AI for user and entity behavior analytics)","exabeam-security-ai","Exabeam","ACTIVE","","url","https://www.exabeam.com/","https://www.exabeam.com/","working","200","https://www.exabeam.com/","exabeam.com","0","likely_official_website","product_page","Exabeam | Cybersecurity & Compliance with Security Log Management and SIEM","AI Agents are the New Insider Threat","","title_token_matches:2 | vendor_token_matches:1 | jsonld_product_schema"
"9122865971439","gid://shopify/Product/9122865971439","FortiAI (AI for real-time threat intelligence)","fortiai-security-ai","Fortinet","ACTIVE","","url","https://www.fortinet.com/","https://www.fortinet.com/","working","200","https://www.fortinet.com/","fortinet.com","0","likely_official_website","product_page","Global Leader of Cybersecurity Solutions and Services | Fortinet","The New Security Reality Shaped by AI","","title_token_matches:2 | vendor_token_matches:1"
"9122866004207","gid://shopify/Product/9122866004207","Sumo Logic (AI for security log analysis)","sumo-logic-security-ai","Sumo Logic","ACTIVE","","url","https://www.sumologic.com/","https://www.sumologic.com/","working","200","https://www.sumologic.com/","sumologic.com","0","likely_official_website","product_page","Cloud log management, monitoring, SIEM tools Sumo Logic","Intelligent SecOps for the AI era","","title_token_matches:4 | vendor_token_matches:2"
"9122866102511","gid://shopify/Product/9122866102511","SentinelOne (AI for endpoint protection and ransomware defense)","sentinelone-security-ai","SentinelOne","ACTIVE","","url","https://www.sentinelone.com/","https://www.sentinelone.com/","working","200","https://www.sentinelone.com/","sentinelone.com","0","likely_official_website","product_page","SentinelOne | AI-Powered Enterprise Cybersecurity Platform","Built to Secure. Engineered for Advantage.","","title_token_matches:2 | vendor_token_matches:1"
"9122866233583","gid://shopify/Product/9122866233583","Recorded Future (AI for threat intelligence and risk assessment)","recorded-future-security-ai","Recorded Future","ACTIVE","","url","https://www.recordedfuture.com/","https://www.recordedfuture.com/","working","200","https://www.recordedfuture.com/","recordedfuture.com","0","likely_official_website","product_page","Advanced Cyber Threat Intelligence | Recorded Future","2026 State","","title_token_matches:4 | vendor_token_matches:2"
"9122866299119","gid://shopify/Product/9122866299119","Auth0 Signals (AI for identity fraud detection)","auth0-signals-security-ai","Auth0","ACTIVE","","url","https://auth0.com/docs/secure/attack-protection","https://auth0.com/docs/secure/attack-protection","working","200","https://auth0.com/docs/secure/attack-protection","auth0.com","0","likely_official_website","product_page","Attack Protection - Auth0 Docs","Attack Protection","","title_token_matches:1 | vendor_token_matches:1"
"9122866364655","gid://shopify/Product/9122866364655","Deep Instinct (AI for predictive malware prevention)","deep-instinct-security-ai","Deep Instinct","ACTIVE","","url","https://www.deepinstinct.com/","https://www.deepinstinct.com/","working","200","https://www.deepinstinct.com/","deepinstinct.com","0","likely_official_website","product_page","Deep Instinct | Preemptive Data Security Deep Learning Solution","Prevent Malware, Ransomware and AI-Generated Attacks Everywhere Your Data Exists","","title_token_matches:3 | vendor_token_matches:2"
"9122866430191","gid://shopify/Product/9122866430191","Cylance (AI for endpoint security and threat prevention)","cylance-security-ai","Cylance","ACTIVE","","url","https://arcticwolf.com/cylance","https://arcticwolf.com/cylance","working","200","https://arcticwolf.com/cylance/","arcticwolf.com","1","likely_official_website","product_page","Ending Cyber Risk with Aurora Endpoint Security - Arctic Wolf","Ending Cyber Risk with Aurora Endpoint Security","","redirected_1_time | title_token_matches:3 | vendor_token_matches:1"
"9122866462959","gid://shopify/Product/9122866462959","OneTrust AI (AI for privacy and compliance risk management)","onetrust-ai-security-ai","OneTrust","ACTIVE","","url","https://www.onetrust.com/","https://www.onetrust.com/","working","200","https://www.onetrust.com/","onetrust.com","0","likely_official_website","product_page","Responsible AI Governance & Compliance Solutions | OneTrust","Continuous governance for AI","","title_token_matches:3 | vendor_token_matches:1"
"9130508353775","gid://shopify/Product/9130508353775","Hootsuite AI (AI for social media scheduling and analytics)","hootsuite-ai-social-media-ai","Hootsuite","ACTIVE","","url","https://www.hootsuite.com/","https://www.hootsuite.com/","working","200","https://www.hootsuite.com/","hootsuite.com","0","likely_official_website","product_page","Social Media Marketing and Management Tool | Hootsuite","Drive real business impact with real-time social insights. Hootsuite makes it easy.","","title_token_matches:4 | vendor_token_matches:1"
"9130508386543","gid://shopify/Product/9130508386543","Sprout Social (AI for social media engagement and insights)","sprout-social-social-media-ai","Sprout Social","ACTIVE","","url","https://sproutsocial.com/","https://sproutsocial.com/","working","200","https://sproutsocial.com/","sproutsocial.com","0","likely_official_website","product_page","Sprout Social: Social Media Management Tool","Powerful tools for social media management","","title_token_matches:5 | vendor_token_matches:2"
"9130508419311","gid://shopify/Product/9130508419311","Brandwatch (AI for social listening and sentiment analysis)","brandwatch-social-media-ai","Brandwatch","ACTIVE","","url","https://www.brandwatch.com/","https://www.brandwatch.com/","working","200","https://www.brandwatch.com/","brandwatch.com","0","likely_official_website","product_page","Brandwatch","The most intelligent social suite","","title_token_matches:3 | vendor_token_matches:1"
"9130508452079","gid://shopify/Product/9130508452079","Buffer AI (AI for social media content optimization)","buffer-ai-social-media-ai","Buffer","ACTIVE","","url","https://buffer.com/","https://buffer.com/","working","200","https://buffer.com/","buffer.com","0","likely_official_website","product_page","Buffer: Social media management for everyone","Buffer","","title_token_matches:4 | vendor_token_matches:1"
"9130508484847","gid://shopify/Product/9130508484847","Later (AI for social media scheduling and analytics)","later-social-media-ai","Later","ACTIVE","","url","https://later.com/","https://later.com/","working","200","https://later.com/","later.com","0","likely_official_website","product_page","Later: Influencer Marketing and Social Media Management","Unforgettable campaigns start with insight.","","title_token_matches:5 | vendor_token_matches:1"
"9130508517615","gid://shopify/Product/9130508517615","Socialbakers (AI for social media marketing insights)","socialbakers-social-media-ai","Socialbakers","ACTIVE","","url","https://emplifi.io/","https://emplifi.io/","working","200","https://emplifi.io/","emplifi.io","0","likely_official_website","product_page","Emplifi | AI-Powered Social Media Marketing Platform","Fuel your enterprise customer experiences with AI-powered social media marketing","","title_token_matches:4"
"9130508550383","gid://shopify/Product/9130508550383","Emplifi (AI for social media and customer experience)","emplifi-social-media-ai","Emplifi","ACTIVE","","url","https://emplifi.io/","https://emplifi.io/","working","200","https://emplifi.io/","emplifi.io","0","likely_official_website","product_page","Emplifi | AI-Powered Social Media Marketing Platform","Fuel your enterprise customer experiences with AI-powered social media marketing","","title_token_matches:6 | vendor_token_matches:1"
"9130508583151","gid://shopify/Product/9130508583151","Lately (AI for repurposing content for social media)","lately-social-media-ai","Lately","ACTIVE","","url","https://www.lately.ai/","https://www.lately.ai/","working","200","https://www.lately.ai/","lately.ai","0","likely_official_website","product_page","Home – Lately: Content Creation AI Assistant","Marketers, we&#x27;ve got your back!","","title_token_matches:2 | vendor_token_matches:1"
"9130508615919","gid://shopify/Product/9130508615919","Smartly.io (AI for social media ad optimization)","smartly-io-social-media-ai","Smartly.io","ACTIVE","","url","https://www.smartly.io/","https://www.smartly.io/","working","200","https://www.smartly.io/","smartly.io","0","likely_official_website","product_page","Smartly | AI Advertising Platform","Smartly Powers Better Ads.","","title_token_matches:2 | vendor_token_matches:1"
"9130508648687","gid://shopify/Product/9130508648687","Meltwater (AI for social media monitoring and analytics)","meltwater-social-media-ai","Meltwater","ACTIVE","","url","https://www.meltwater.com/en","https://www.meltwater.com/en","working","200","https://www.meltwater.com/en","meltwater.com","0","likely_official_website","product_page","Meltwater: Media, Social & Consumer Intelligence","Gain deeper visibility into your competitors . brand .","","title_token_matches:4 | vendor_token_matches:1"
"9130508681455","gid://shopify/Product/9130508681455","Sprinklr Social (AI for unified social media management)","sprinklr-social-social-media-ai","Sprinklr","ACTIVE","","url","https://www.sprinklr.com/","https://www.sprinklr.com/","working","200","https://www.sprinklr.com/","sprinklr.com","0","likely_official_website","product_page","Sprinklr: The Definitive AI-Native Customer Experience Platform","The definitive AI‑native platform for extraordinary customer experiences","","title_token_matches:2 | vendor_token_matches:1"
"9130508714223","gid://shopify/Product/9130508714223","Iconosquare (AI for Instagram and social analytics)","iconosquare-social-media-ai","Iconosquare","ACTIVE","","url","https://www.iconosquare.com/","https://www.iconosquare.com/","working","200","https://www.iconosquare.com/","iconosquare.com","0","likely_official_website","product_page","Iconosquare: Analytics-First Social Media Management Tool","Analytics-first social media management","","title_token_matches:3 | vendor_token_matches:1"
"9130508746991","gid://shopify/Product/9130508746991","Tailwind (AI for Pinterest and Instagram scheduling)","tailwind-social-media-ai","Tailwind","ACTIVE","","url","https://www.tailwindapp.com/","https://www.tailwindapp.com/","working","200","https://www.tailwindapp.com/","tailwindapp.com","0","likely_official_website","product_page","The Best Pinterest Marketing Tool | Tailwind","Powerful Pinterest marketing. Get real results in less time.","","title_token_matches:2 | vendor_token_matches:1"
"9131105779951","gid://shopify/Product/9131105779951","Catapult (AI for athlete performance analytics)","catapult-sports-ai","Catapult","ACTIVE","","url","https://www.catapult.com/","https://www.catapult.com/","working","200","https://www.catapult.com/","catapult.com","0","likely_official_website","product_page","Catapult | Sports Technology | Unleash Potential","introducing Perch Performance Reimagined","","title_token_matches:3 | vendor_token_matches:1"
"9131105878255","gid://shopify/Product/9131105878255","Hudl (AI for sports video analysis and coaching)","hudl-sports-ai","Hudl","ACTIVE","","url","https://www.hudl.com/en_gb","https://www.hudl.com/en_gb","working","200","https://www.hudl.com/en_gb","hudl.com","0","likely_official_website","product_page","Hudl • The leader in sports technology, video analysis & data","Change the way you see the game.","","title_token_matches:4 | vendor_token_matches:1"
"9131105943791","gid://shopify/Product/9131105943791","Second Spectrum (AI for sports analytics and visualization)","second-spectrum-sports-ai","Second Spectrum","ACTIVE","","url","https://secondspectrum.auth0.com/u/login/identifier?state=hKFo2SBRdlRjVXREMExQVkVDQzY4UmQ0UlZTMGRMY3d0b1BQTKFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGNyQlVDZnZTQ1NxSkpDTm5ZYlRxTG5ISVVVLW8yLUY3o2NpZNkgbXZoNmVzY291dkVTSG5ESUI2ek1yTjFVaDJXVlIyQ3k","https://secondspectrum.auth0.com/u/login/identifier?state=hKFo2SBRdlRjVXREMExQVkVDQzY4UmQ0UlZTMGRMY3d0b1BQTKFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGNyQlVDZnZTQ1NxSkpDTm5ZYlRxTG5ISVVVLW8yLUY3o2NpZNkgbXZoNmVzY291dkVTSG5ESUI2ek1yTjFVaDJXVlIyQ3k","unreachable","400","https://secondspectrum.auth0.com/u/login/identifier?state=hKFo2SBRdlRjVXREMExQVkVDQzY4UmQ0UlZTMGRMY3d0b1BQTKFur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGNyQlVDZnZTQ1NxSkpDTm5ZYlRxTG5ISVVVLW8yLUY3o2NpZNkgbXZoNmVzY291dkVTSG5ESUI2ek1yTjFVaDJXVlIyQ3k","secondspectrum.auth0.com","0","likely_official_website","unreachable","Genius Sports","","http_400","title_token_matches:3 | vendor_token_matches:2 | http_400"
"9131106042095","gid://shopify/Product/9131106042095","Stats Perform (AI for sports data and predictions)","stats-perform-sports-ai","Stats Perform","ACTIVE","","url","https://www.statsperform.com/","https://www.statsperform.com/","working","200","https://www.statsperform.com/","statsperform.com","0","likely_official_website","product_page","Trusted Live Opta Sports Data, Sports AI, Technology, API, Feeds","There's Magic In The Det ai l of sport","","title_token_matches:5 | vendor_token_matches:2"
"9131106173167","gid://shopify/Product/9131106173167","Sportradar (AI for sports betting and analytics)","sportradar-sports-ai","Sportradar","ACTIVE","","url","https://www.sportradar.com/","https://www.sportradar.com/","unreachable","403","https://www.sportradar.com/","sportradar.com","0","likely_official_website","unreachable","403 Forbidden","403 Forbidden","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9131106271471","gid://shopify/Product/9131106271471","Genius Sports (AI for live sports data analytics)","genius-sports-sports-ai","Genius Sports","ACTIVE","","url","https://www.geniussports.com/","https://www.geniussports.com/","working","200","https://www.geniussports.com/","geniussports.com","0","likely_official_website","product_page","Official Sports Data, Analytics, Technology Provider | Genius Sports | Genius Sports","The operating system of modern sport","","title_token_matches:5 | vendor_token_matches:2"
"9131106369775","gid://shopify/Product/9131106369775","Zelus Analytics (AI for team performance optimization)","zelus-analytics-sports-ai","Zelus Analytics","ACTIVE","","url","https://teamworks.com/intelligence","https://teamworks.com/intelligence","working","200","https://teamworks.com/intelligence/","teamworks.com","1","likely_official_website","product_page","Teamworks Intelligence | AI-Powered Insights for Winning Teams","Winning Decisions","","redirected_1_time | title_token_matches:2"
"9131106435311","gid://shopify/Product/9131106435311","Trace AI (AI for youth sports video analysis)","trace-ai-sports-ai","Trace AI","ACTIVE","","url","https://traceup.com/","https://traceup.com/","working","200","https://traceup.com/","traceup.com","0","likely_official_website","product_page","Trace: The Ultimate Soccer Camera","","","title_token_matches:1 | vendor_token_matches:1"
"9131106533615","gid://shopify/Product/9131106533615","PlaySight (AI for sports performance tracking)","playsight-sports-ai","PlaySight","ACTIVE","","url","https://playsight.com/","https://playsight.com/","working","200","https://playsight.com/","playsight.com","0","likely_official_website","product_page","Sports AI and Automated Production Technology","WE CONNECT YOUR SPORT","","title_token_matches:2 | vendor_token_matches:1"
"9131106664687","gid://shopify/Product/9131106664687","Kinexon (AI for real-time athlete tracking)","kinexon-sports-ai","Kinexon","ACTIVE","","url","https://kinexon.com/","https://kinexon.com/","working","200","https://kinexon.com/","kinexon.com","0","likely_official_website","product_page","Connect and automate operations in production and logistics » KINEXON","Connect and Automate Your Operations","","title_token_matches:1 | vendor_token_matches:1"
"9131122426095","gid://shopify/Product/9131122426095","FourKites (AI for real-time supply chain visibility)","fourkites-supply-chain-ai","FourKites","ACTIVE","","url","https://www.fourkites.com/","https://www.fourkites.com/","working","200","https://www.fourkites.com/","fourkites.com","0","likely_official_website","product_page","FourKites: AI Supply Chain Orchestration & Visibility Platform","AI agents that autonomously execute supply chain operations","","title_token_matches:5 | vendor_token_matches:1"
"9131122458863","gid://shopify/Product/9131122458863","Blue Yonder (AI for supply chain planning and forecasting)","blueyonder-supply-chain-ai","Blue Yonder","ACTIVE","","url","https://blueyonder.com/","https://blueyonder.com/","working","200","https://blueyonder.com/","blueyonder.com","0","likely_official_website","product_page","End-to-End Supply Chain Management Solutions | Blue Yonder","Blue Yonder","","title_token_matches:4 | vendor_token_matches:2"
"9131122491631","gid://shopify/Product/9131122491631","E2open (AI for supply chain collaboration)","e2open-supply-chain-ai","E2open","ACTIVE","","url","https://www.e2open.com/","https://www.e2open.com/","working","200","https://www.e2open.com/","e2open.com","0","likely_official_website","product_page","Supply Chain Software: The Connected Supply Chain - e2open","","","title_token_matches:3 | vendor_token_matches:1"
"9131122524399","gid://shopify/Product/9131122524399","Kinaxis (AI for supply chain orchestration)","kinaxis-supply-chain-ai","Kinaxis","ACTIVE","","url","https://www.kinaxis.com/en","https://www.kinaxis.com/en","working","200","https://www.kinaxis.com/en","kinaxis.com","0","likely_official_website","product_page","Agile Supply Chain Management Solutions | Kinaxis","Kinaxis is a Leader","","title_token_matches:3 | vendor_token_matches:1"
"9131122589935","gid://shopify/Product/9131122589935","o9 Solutions (AI for integrated supply chain planning)","o9-solutions-supply-chain-ai","o9 Solutions","ACTIVE","","url","https://o9solutions.com/","https://o9solutions.com/","working","200","https://o9solutions.com/","o9solutions.com","0","likely_official_website","product_page","AI-Powered Enterprise Planning & Execution Platform | o9","Proven Value. Global Companies. 30+ Industries.","","title_token_matches:2"
"9131122622703","gid://shopify/Product/9131122622703","Logility (AI for demand and inventory planning)","logility-supply-chain-ai","Logility","ACTIVE","","url","https://www.logility.com/","https://www.logility.com/","working","200","https://www.logility.com/","logility.com","0","likely_official_website","product_page","AI-based Supply Chain Planning Solutions | Logility","Plan. Execute. Deliver.","","title_token_matches:2 | vendor_token_matches:1"
"9131122655471","gid://shopify/Product/9131122655471","Anaplan (AI for supply chain and business planning)","anaplan-supply-chain-ai","Anaplan","ACTIVE","","url","https://www.anaplan.com/","https://www.anaplan.com/","working","200","https://www.anaplan.com/","anaplan.com","0","likely_official_website","product_page","AI-driven Scenario Planning, Analysis, and Reporting | Anaplan","Right decisions, right now ®","","title_token_matches:3 | vendor_token_matches:1"
"9131122688239","gid://shopify/Product/9131122688239","Manhattan Associates (AI for warehouse and supply chain management)","manhattan-associates-supply-chain-ai","Manhattan Associates","ACTIVE","","url","https://www.manh.com/","https://www.manh.com/","working","200","https://www.manh.com/","manh.com","0","likely_official_website","product_page","Retail and Supply Chain Management Software Solutions | Manhattan Associates","Plan, sell, ship, and deliver with speed & simplicity","","title_token_matches:6 | vendor_token_matches:2"
"9131122753775","gid://shopify/Product/9131122753775","Coupa Supply Chain (AI for procurement and supply chain analytics)","coupa-supply-chain-supply-chain-ai","Coupa","ACTIVE","","url","https://www.coupa.com/","https://www.coupa.com/","unreachable","403","https://www.coupa.com/","coupa.com","0","likely_official_website","unreachable","Just a moment...","","http_403","title_token_matches:1 | vendor_token_matches:1 | http_403"
"9147062976751","gid://shopify/Product/9147062976751","Bluehost Enhanced WordPress Hosting – Maximum Power for High-Intensity Sites","bluehost-enhanced-wordpress-hosting-maximum-power-for-high-intensity-sites","IT-Mart24","ACTIVE","","url","https://www.bluehost.com/wordpress-hosting?clickid=083ea722N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/wordpress-hosting?clickid=083ea722N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/wordpress-hosting?clickid=083ea722N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:3 | http_403"
"9147112947951","gid://shopify/Product/9147112947951","Bluehost Elite WordPress Hosting","bluehost-elite-wordpress-hosting","Bluehost","ACTIVE","","url","https://www.bluehost.com/wordpress-hosting?clickid=087dd304N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/wordpress-hosting?clickid=087dd304N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/wordpress-hosting?clickid=087dd304N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:3 | vendor_token_matches:1 | http_403"
"9147141259503","gid://shopify/Product/9147141259503","Bluehost CLOUD 10 – High-Performance WordPress Cloud Hosting for Heavy Traffic","bluehost-cloud-10-high-performance-wordpress-cloud-hosting-for-heavy-traffic","IT-Mart24","ACTIVE","","url","https://www.bluehost.com/cloud-hosting?clickid=08a33556N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/cloud-hosting?clickid=08a33556N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/cloud-hosting?clickid=08a33556N33ef11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:2 | http_403"
